Date,ID,Field,Plot,Row,Col,Entry,Treatment,PC1,PC2,HT.x,HT2.x,R.x,G.x,B.x,VI1.x,VI2.x,VI3.x,VI4.x,VI5.x,VI6.x,VI7.x,VARI.x,H.x,GA.x,GGA.x,CSI.x,NIR.x,RGE.x,RED.x,GRN.x,NDVI.x,OSAVI.x,SAVI.x,SAVIl.x,SAVIRE1.x,SAVIRE2.x,MCARI.x,MSR.x,GRNDVI.x,NDRE.x,NDGR.x,CHLG.x,CC1.x,ARI.x,SRRED.x,SRRGE.x,SRGRN.x,SRGRNRED.x,R2.x,G2.x,NIR2.x,NDVI2.x,OSAVI2.x,SAVI2.x,SAVIl2.x,MSR2.x,NDGR2.x,CHLG2.x,SRR2.x,SRG2.x,ARI2.x,HTNDVI2.x,HT.y,HT2.y,R.y,G.y,B.y,VI1.y,VI2.y,VI3.y,VI4.y,VI5.y,VI6.y,VI7.y,VARI.y,H.y,GA.y,GGA.y,CSI.y,NIR.y,RGE.y,RED.y,GRN.y,NDVI.y,OSAVI.y,SAVI.y,SAVIl.y,SAVIRE1.y,SAVIRE2.y,MCARI.y,MSR.y,GRNDVI.y,NDRE.y,NDGR.y,CHLG.y,CC1.y,ARI.y,SRRED.y,SRRGE.y,SRGRN.y,SRGRNRED.y,R2.y,G2.y,NIR2.y,NDVI2.y,OSAVI2.y,SAVI2.y,SAVIl2.y,MSR2.y,NDGR2.y,CHLG2.y,SRR2.y,SRG2.y,ARI2.y,HTNDVI2.y
230216,128,525.1,62,8,3,grp1_037,42,100,100,0.253599545,0.462690315,99.29949391,118.0173597,66.04167936,0.086329695,-0.201821989,1.189054213,1.791777865,0.664371156,0.602723652,0.022046748,0.123883957,81.61220096,1036,1032,0.003861004,0.264015805,0.147237094,0.022389326,0.046958985,0.843061544,0.627035527,0.460354437,0.37535397,0.206226113,0.218756629,0.695483773,3.019814199,0.354103167,0.283810437,0.697600604,4.624053329,0.407315037,3.830574318,11.83571268,1.79347901,5.624053329,2.102183744,3880.412405,4825.172493,21263.66238,0.690633511,0.801129758,1.035929596,1.381211902,1.760057262,0.629347405,3.40890653,5.489711447,4.40890653,-1.080804916,0.319461587,0.343201474,0.469573714,99.21438572,118.7299773,64.19118693,0.089836747,-0.215162894,1.197497072,1.855353196,0.646057701,0.657856124,0.030874765,0.127187593,81.47568051,259,259,0,0.286130058,0.156904927,0.022984049,0.049788822,0.851153711,0.650546145,0.487749409,0.401967426,0.219341963,0.231374335,0.772232576,3.128144058,0.368826693,0.291566849,0.703457191,4.751715845,0.417796807,3.927652232,12.5129082,1.824063613,5.751715845,2.173280024,3820.969817,4694.549751,19912.8748,0.677405967,0.785785604,1.016087459,1.354754625,1.689472133,0.61781152,3.244625175,5.216456317,4.244625175,-0.971831142,0.318098843
230216,129,525.1,70,9,6,grp1_123,128,100,100,0.482292218,0.488852813,104.5884263,127.6788487,65.40098406,0.099825201,-0.23253413,1.222077976,1.968183329,0.623414894,0.746105353,0.048070463,0.138504634,82.22534043,1036,1035,0.000965251,0.327195557,0.180518607,0.022866543,0.054739827,0.869213869,0.691821209,0.536788785,0.450693982,0.230286241,0.240523199,1.052715059,3.40712118,0.410997514,0.288891722,0.713233633,4.984362788,0.418869892,4.171170836,14.37171725,1.813191952,5.984362788,2.400140611,4237.590491,5486.577557,25787.35551,0.717276231,0.832035985,1.075896393,1.434504586,1.912291053,0.648612847,3.704766446,6.103090651,4.704766446,-1.398324205,0.350719024,0.572363094,0.496628063,104.4384556,127.4185115,65.42878644,0.099355957,-0.23061691,1.220727207,1.954829171,0.62551117,0.734101965,0.056869033,0.138235984,82.24614664,259,259,0,0.342138723,0.187062097,0.022625498,0.056038299,0.87593171,0.706263645,0.554200111,0.468218933,0.237650573,0.247474938,1.145094112,3.520333065,0.424799451,0.293058895,0.718545565,5.113197095,0.425106312,4.283629767,15.15594974,1.829567328,6.113197095,2.479561977,4081.396332,5374.419091,26068.63398,0.729116055,0.84577013,1.093655926,1.458183694,1.982739478,0.657970311,3.851011042,6.393726958,4.851011042,-1.542715917,0.362101906
230216,130,525.1,78,10,3,grp1_120,125,100,100,0.214847175,0.419839466,104.5311509,123.1441117,69.83163258,0.081993629,-0.200240598,1.178778052,1.771494531,0.666710716,0.592716479,0.017855204,0.118011642,80.92332514,1035,955,0.077294686,0.266150415,0.154301288,0.024768537,0.05035929,0.828500307,0.61967768,0.457023814,0.373529522,0.194877044,0.206336832,0.688436095,2.850620091,0.34101267,0.26517974,0.680629957,4.297132111,0.38306375,3.573490439,10.84636427,1.723641672,5.297132111,2.040954558,4322.850117,5386.10629,22155.09114,0.672377672,0.779953372,1.008547404,1.344704401,1.666536911,0.607579308,3.116324059,5.13577256,4.116324059,-1.019448502,0.282331139,0.294073343,0.425258745,106.2400174,126.4620762,69.89080512,0.087239433,-0.207970213,1.191240033,1.819466217,0.65610384,0.628226184,0.025577635,0.124430059,81.45093172,259,259,0,0.290541712,0.162422041,0.023079188,0.049880174,0.852813253,0.654990191,0.493031196,0.407172706,0.214856542,0.226281587,0.825935802,3.148431244,0.367388078,0.282897605,0.707016848,4.838776262,0.408419643,4.048731658,12.63265325,1.790044604,5.838776262,2.164130703,4373.021006,5483.615942,23231.05313,0.683016372,0.792294383,1.024505935,1.365983085,1.717620594,0.617543721,3.238333288,5.321433121,4.238333288,-1.083099832,0.290467254
230216,131,525.1,86,11,6,grp1_121,126,100,100,0.398761444,0.460556272,112.1810875,133.2875233,72.2887285,0.086266653,-0.217634109,1.188941076,1.853525228,0.642987918,0.664584152,0.034461149,0.122027458,80.75669862,1035,1002,0.031884058,0.308706982,0.177603667,0.025428986,0.056262487,0.846933498,0.663429506,0.508256175,0.423933261,0.21038189,0.220388158,0.901092373,3.073872072,0.377120849,0.268700781,0.690753648,4.492804024,0.390961711,3.756359423,12.18010701,1.736444601,5.492804024,2.216192763,4764.277102,6001.59204,24924.8843,0.677744925,0.786179853,1.016600174,1.355443948,1.692681743,0.610477835,3.146999963,5.23171607,4.146999963,-1.084716107,0.312193611,0.435968475,0.468887259,116.6532631,138.5238113,74.85739389,0.085929142,-0.219252663,1.188068908,1.856968718,0.640587477,0.66889981,0.037458729,0.12144305,80.60889105,259,259,0,0.347200196,0.192650391,0.026115141,0.060048345,0.86009643,0.698032405,0.551165152,0.46737893,0.233856495,0.243184374,1.037147152,3.256744489,0.393902846,0.286203689,0.70514206,4.798184452,0.413811164,3.995626869,13.3416479,1.802557584,5.798184452,2.301535985,4803.539246,6067.803127,25963.55197,0.686289978,0.796092194,1.029418073,1.372534905,1.736381434,0.619259788,3.266765294,5.396651098,4.266765294,-1.129885804,0.321881054
230216,132,525.1,94,12,3,grp1_002,7,100,100,0.295226978,0.439789498,99.2051669,118.3027167,61.73876941,0.088045848,-0.234015511,1.193212574,1.924784595,0.621067758,0.731572021,0.026142269,0.122745165,80.24724483,1035,638,0.383574879,0.28718976,0.163789936,0.023117309,0.048330122,0.850784375,0.650762059,0.488428392,0.40281658,0.207149469,0.218214733,0.837619888,3.120811783,0.353001822,0.27321313,0.711679441,4.945201559,0.396966833,4.192111993,12.45944798,1.753089566,5.945201559,2.095754432,4220.54914,5238.778507,24066.70329,0.701381831,0.813598311,1.052054109,1.402713964,1.818168022,0.642166854,3.598061468,5.716502309,4.598061468,-1.118440841,0.308517956,0.357026556,0.453398936,99.89490698,120.0387402,61.87831952,0.091935608,-0.236595323,1.20260994,1.951433553,0.617796668,0.748823614,0.032905943,0.127677836,80.78058292,259,244,0.057915058,0.309547464,0.171754111,0.02385661,0.050691053,0.856807445,0.67149949,0.514079467,0.428437709,0.223200104,0.234020188,0.896017632,3.207670829,0.360047251,0.286252891,0.718528726,5.114499279,0.413010646,4.31094746,13.02015446,1.803551818,6.114499279,2.130186942,4313.932471,5396.662556,25149.76058,0.706829561,0.819917833,1.060226326,1.413611081,1.848739104,0.646276433,3.663965951,5.838330219,4.663965951,-1.174364268,0.320468182
230216,133,525.1,102,13,6,grp1_055,60,68.88888889,63.93088553,0.08385822,0.397904792,119.4455332,129.2307205,89.21258015,0.039632557,-0.146091088,1.082633321,1.454134022,0.745311575,0.371500701,0.003297223,0.061601064,74.62581985,1036,0,1,0.172581407,0.112544316,0.033418664,0.051669524,0.668969853,0.436860627,0.29381574,0.229852997,0.125710528,0.136983762,0.237594423,1.680873581,0.215170424,0.207808101,0.533684623,2.345540573,0.287229576,1.817604507,5.265706758,1.527936066,3.345540573,1.556776851,5449.419035,6019.861556,14691.76297,0.454592303,0.527322879,0.681871511,0.909139425,0.879392446,0.414333457,1.442918467,2.705920749,2.442918467,-0.263002282,0.181148805,0.117530465,0.408597102,115.5715332,125.3341795,85.53550717,0.040636764,-0.150561392,1.084747592,1.470063533,0.738512291,0.385315941,0.004799981,0.062897433,74.69079831,259,0,1,0.211805378,0.13184989,0.030506376,0.053405869,0.747288329,0.521951531,0.365942776,0.291653134,0.154842781,0.166494922,0.37691506,2.117315546,0.273679735,0.232456113,0.596453278,2.982660384,0.329417887,2.375593382,7.018483055,1.607067002,3.982660384,1.758202307,5205.960996,5819.01794,15245.73739,0.48568434,0.563389426,0.728508699,0.971321185,0.966857459,0.442243514,1.61812066,2.929064271,2.61812066,-0.310943612,0.198456889
230216,134,525.1,110,14,3,chck_003,3,100,100,0.309767211,0.403306424,94.90510798,115.9197344,62.50765641,0.100063472,-0.207271957,1.222624614,1.865330985,0.657082097,0.642706372,0.031122711,0.14188782,83.58693012,1035,1035,0,0.291281059,0.16375256,0.020107652,0.046320875,0.869969588,0.66577797,0.500260842,0.412924983,0.21256414,0.223749982,0.989494246,3.432517372,0.394780485,0.279272276,0.724677256,5.293414762,0.408045894,4.516652062,14.58738801,1.776762699,6.293414762,2.311952323,3851.832996,4925.420941,24432.66838,0.726902232,0.843201798,1.090333985,1.453752831,1.971454849,0.663682444,3.960950742,6.351763948,4.960950742,-1.390813206,0.293187132,0.330250857,0.410599113,94.5408284,116.9465727,60.74311181,0.106366629,-0.219141235,1.238218588,1.936147939,0.640878343,0.697929351,0.03513308,0.148922597,83.91656016,259,259,0,0.325296659,0.176738995,0.020313561,0.048918869,0.882360742,0.699405109,0.540754232,0.453141064,0.234766087,0.245400881,1.146644442,3.649119851,0.41348313,0.295888353,0.738468825,5.676377767,0.429700692,4.835083026,16.11620123,1.841294741,6.676377767,2.41316814,4049.194673,5221.729845,26553.28237,0.734810581,0.852375807,1.102197819,1.469573022,2.02239646,0.670617955,4.090283115,6.571510099,5.090283115,-1.481226984,0.301709156
230216,135,525.1,118,15,6,grp1_019,24,100,100,0.302475477,0.426851167,84.76898179,107.8649925,52.39698091,0.120431974,-0.238194024,1.274258335,2.077182326,0.61591931,0.802923991,0.037058115,0.16492391,84.95850549,1037,1037,0,0.29205507,0.162821777,0.016346055,0.040510664,0.893626426,0.682180124,0.511164115,0.421191185,0.215921789,0.227313677,1.225284439,3.889613314,0.425137894,0.283724217,0.756034501,6.216437582,0.418429688,5.423388258,17.96722194,1.793049324,7.216437582,2.486257686,3434.590342,4434.507828,25677.9291,0.763655963,0.885836039,1.145464232,1.527259362,2.227173506,0.70507322,4.795135292,7.503104311,5.795135292,-1.707969019,0.326013696,0.418342256,0.434859637,82.97168168,107.3107976,49.98422752,0.128256075,-0.249455979,1.294424724,2.158474851,0.601067331,0.864050127,0.053734698,0.173686939,85.47214245,260,260,0,0.312984045,0.169876359,0.015961783,0.041444667,0.902926355,0.704591809,0.537409326,0.446965866,0.231411099,0.242573374,1.370977784,4.106226112,0.444336005,0.296373618,0.766104021,6.561861259,0.435001851,5.719107604,19.69417698,1.842753654,7.561861259,2.602395585,3351.292954,4468.339969,26891.01743,0.778086272,0.902575293,1.167110082,1.556121009,2.339607718,0.714656514,5.022031334,8.04003829,6.022031334,-2.018006956,0.338378281
230216,136,525.1,126,16,3,grp1_056,61,100,100,0.335176017,0.439473548,86.34283556,108.5166492,53.27607567,0.114180857,-0.238262713,1.258053649,2.049169357,0.615666377,0.791115708,0.038763216,0.156849449,84.08332454,1035,1035,0,0.263413701,0.154326526,0.017842264,0.042153629,0.872354153,0.644199687,0.470624618,0.382824458,0.190726557,0.202050414,0.999099097,3.473639283,0.405623618,0.260457344,0.723327768,5.248281298,0.386661547,4.542206102,14.87257954,1.706075196,6.248281298,2.374549128,3619.087446,4711.964735,23389.49852,0.731354985,0.84836674,1.097012099,1.462655628,2.001504394,0.663929933,3.97117019,6.484578538,4.97117019,-1.513408348,0.321414702,0.452732177,0.447405552,85.89367107,109.111325,52.16390533,0.119594156,-0.247007886,1.271893759,2.113391842,0.604741105,0.841498082,0.054110948,0.162826251,84.47652583,260,260,0,0.287715859,0.166801006,0.01872021,0.045027426,0.877733326,0.668822305,0.500234439,0.411735291,0.202325732,0.213023743,1.107875068,3.558103987,0.413091901,0.265952065,0.729294331,5.395484713,0.394371517,4.670107797,15.44181098,1.725376916,6.395484713,2.412611464,3499.93925,4555.977394,22678.64246,0.732365736,0.849539053,1.098527589,1.464675434,2.004073078,0.665073579,3.980225674,6.486494911,4.980225674,-1.506269237,0.327664382
230216,137,525.1,134,17,6,grp1_155,160,100,100,0.351714591,0.416349627,94.72543444,118.1915734,59.39320424,0.110599509,-0.230810839,1.248975846,2.002595706,0.625435137,0.75361986,0.039093366,0.153044263,83.9302198,1035,1035,0,0.298685248,0.17500557,0.018591115,0.04669612,0.882531261,0.680214279,0.513690627,0.42502581,0.202009577,0.212043885,1.239857562,3.653905027,0.430655211,0.260877461,0.729402199,5.407422137,0.389363891,4.70053423,16.15759617,1.706887907,6.407422137,2.518151404,3866.306516,5042.180111,25795.82891,0.738955308,0.857183523,1.108414236,1.477860682,2.049677011,0.672583583,4.11884469,6.690632593,5.11884469,-1.571787903,0.307688629,0.417730128,0.420375917,94.90741035,118.8920825,58.406948,0.112403716,-0.239036777,1.253387279,2.043178948,0.614443847,0.789791669,0.046869954,0.154480919,83.79035643,259,259,0,0.319069879,0.184159798,0.018440538,0.048208252,0.890691204,0.700877641,0.538379576,0.449501194,0.212992305,0.222600119,1.39299251,3.820506165,0.447158261,0.268114605,0.737497712,5.631579183,0.399665055,4.898359407,17.41405502,1.733219777,6.631579183,2.623187248,3942.193353,5178.081205,27089.7175,0.745716042,0.865026144,1.11855602,1.49138397,2.094504058,0.678819025,4.238175844,6.886832054,5.238175844,-1.64865621,0.31347655
230216,138,525.1,142,18,3,grp1_117,122,100,100,0.297370932,0.440615205,103.4940439,120.1562451,68.92833629,0.074895416,-0.202098665,1.162221024,1.753863303,0.664192105,0.59164228,0.023139042,0.107903181,79.45636405,1036,400,0.613899614,0.219170786,0.138363871,0.024847763,0.046589069,0.794348531,0.556169548,0.390855701,0.31191991,0.153015311,0.16398717,0.542372089,2.503030717,0.304976346,0.22491522,0.647595308,3.713795801,0.329263872,3.131449626,8.926137323,1.582346175,4.713795801,1.884817553,4523.603362,5510.500353,20437.18921,0.635686818,0.737391971,0.95351108,1.271322577,1.497683924,0.573397529,2.713554219,4.535713691,3.713554219,-0.822159472,0.280134851,0.449580376,0.444696179,100.0457852,119.0149773,65.36131341,0.087165,-0.211748973,1.191206467,1.835436191,0.651100907,0.644229724,0.039307159,0.123812129,81.20642642,259,244,0.057915058,0.246134138,0.149525099,0.024001807,0.047810677,0.822241638,0.598837121,0.432505375,0.349692827,0.174305094,0.185431027,0.661495887,2.764883939,0.331962065,0.244087628,0.674626397,4.159476552,0.357270998,3.512522949,10.30958603,1.646953602,5.159476552,1.997792931,4518.438541,5553.739771,20152.27387,0.631709519,0.732778272,0.947545004,1.263367641,1.477599679,0.565827289,2.625291344,4.460733364,3.625291344,-0.835442019,0.280908657
230216,139,525.1,150,19,6,grp1_007,12,100,98.92008639,0.282259465,0.427083444,103.4703021,122.2003069,65.41039175,0.083452329,-0.227914891,1.182586584,1.888171313,0.629727666,0.705584729,0.024282583,0.116876531,79.68327794,1035,569,0.450241546,0.256220803,0.163805069,0.021446127,0.04931064,0.843473815,0.61982011,0.451435072,0.366711409,0.160718552,0.170162554,0.928869339,3.044166035,0.393926037,0.218885595,0.675006791,4.192555931,0.330886503,3.630673518,12.03522269,1.561882414,5.192555931,2.307341761,4371.088825,5599.060741,22501.73189,0.670084982,0.777293938,1.00510872,1.340119956,1.671644111,0.597146814,3.023545636,5.186956349,4.023545636,-1.163410713,0.286511532,0.359930439,0.437082498,99.17502326,120.2984163,58.87156414,0.096543,-0.256375073,1.213835929,2.053929188,0.592251073,0.840093259,0.034758551,0.131711764,80.62923739,259,234,0.096525097,0.28420163,0.17632169,0.021442731,0.051526717,0.859645351,0.654472266,0.48914605,0.402450677,0.179203435,0.188497827,1.074088376,3.251627217,0.412720199,0.234215888,0.692962273,4.524012995,0.352834233,3.911932264,13.31251032,1.612080732,5.524012995,2.408817372,4298.935111,5629.502606,24183.54815,0.697546639,0.809149552,1.046301576,1.395044259,1.800212874,0.621708989,3.304259146,5.651570519,4.304259146,-1.347311373,0.304896573
230216,140,525.1,158,20,3,grp1_072,77,100,100,0.360702241,0.433559482,105.1044039,122.2472909,68.2771025,0.075740488,-0.214171622,1.164125944,1.802476218,0.647743527,0.638350274,0.027870013,0.10788756,79.00817464,1036,195,0.811776062,0.232026257,0.14738402,0.023393087,0.048051274,0.815595484,0.580688381,0.4131427,0.331731894,0.155483855,0.165903831,0.66343258,2.700566534,0.344823351,0.222254411,0.655934561,3.829817956,0.329951931,3.256808252,9.966337295,1.573009704,4.829817956,2.05854388,4406.968706,5522.171316,20700.06519,0.647756969,0.751393265,0.97161598,1.295462011,1.54825299,0.577353022,2.750927615,4.705010458,3.750927615,-0.954082844,0.280908581,0.450431068,0.443055157,104.2097366,123.2934427,65.7292532,0.084467597,-0.22920429,1.184678013,1.893788675,0.627716865,0.709110662,0.038015371,0.118375689,79.88074711,259,123,0.525096525,0.264951545,0.164228422,0.024129592,0.052436399,0.832980543,0.621385417,0.457293151,0.373328624,0.173818382,0.183797386,0.807363721,2.889218905,0.369921536,0.234601886,0.66966629,4.061143757,0.348094979,3.447073924,11.03305256,1.614069832,5.061143757,2.178823097,4575.310885,5766.328572,21393.00348,0.64699186,0.750505904,0.970468983,1.293933568,1.544766433,0.574442248,2.713036786,4.692622953,3.713036786,-0.979586167,0.286613801
230216,141,525.1,166,21,6,grp1_017,22,100,100,0.572571822,0.526713476,113.9455508,139.3510017,65.58402354,0.100598907,-0.270930214,1.223823664,2.137843605,0.574145787,0.914019941,0.057608185,0.135533445,80.66722699,1035,864,0.165217391,0.33105153,0.206434603,0.024155999,0.06234744,0.863685661,0.69014906,0.537622347,0.45248335,0.188889033,0.196481538,1.3202256,3.317460282,0.441588441,0.231622208,0.682747993,4.31285994,0.350353119,3.709215415,13.76095188,1.603644525,5.31285994,2.58882824,4859.417844,6646.288027,28650.55093,0.709421967,0.822925538,1.064117017,1.418801445,1.864397457,0.62284894,3.311290519,5.903351346,4.311290519,-1.592060827,0.373735795,0.615210598,0.540412749,116.6469345,142.8036282,66.50998327,0.100954846,-0.2745666,1.224626646,2.153673947,0.569393874,0.9290473,0.062111635,0.135652375,80.57062703,259,240,0.073359073,0.357893577,0.219779286,0.02514797,0.065486154,0.868630462,0.710702585,0.565166699,0.481140648,0.200638343,0.207648313,1.43522702,3.393764834,0.445218774,0.239081993,0.690561192,4.471289825,0.360435703,3.842174905,14.26908324,1.62911492,5.471289825,2.607812029,4906.16075,6800.84186,30416.0712,0.721975786,0.837488115,1.082948335,1.443910656,1.938988399,0.634235089,3.474281728,6.21056223,4.474281728,-1.736280502,0.390172478
230216,142,525.1,174,22,3,grp1_010,15,100,100,0.370455266,0.43070866,104.0310946,122.6472661,66.2691042,0.082678947,-0.224393231,1.180469171,1.869410066,0.634309189,0.688940895,0.030898999,0.116381101,79.80382409,1035,396,0.617391304,0.246691787,0.157780092,0.023223263,0.050660911,0.825990693,0.600488063,0.433897946,0.351099445,0.157623778,0.167340623,0.782538376,2.828673814,0.37172693,0.218295585,0.657450163,3.872313669,0.327014644,3.311871793,10.73337325,1.560441876,4.872313669,2.192051643,4428.769742,5682.939551,22314.99056,0.667099346,0.77383059,1.000630224,1.334148574,1.643408057,0.592066068,2.932323773,5.056116082,3.932323773,-1.123792308,0.287461869,0.429745806,0.449344678,100.8385722,120.5422015,61.14895617,0.08929425,-0.246709265,1.196179479,1.983252095,0.604696483,0.787072616,0.038360316,0.123144839,79.90315582,259,115,0.555984556,0.284355228,0.176057208,0.023844925,0.055015445,0.845093892,0.644960596,0.483158017,0.398061178,0.179746854,0.18906583,0.955085775,3.051174155,0.395887481,0.234970606,0.675807914,4.190844079,0.350980099,3.575877318,12.04320772,1.614966762,5.190844079,2.316191154,4327.295419,5611.063203,22328.23123,0.674765679,0.782723486,1.012129519,1.349480694,1.678378589,0.597703787,2.991013174,5.179749166,3.991013174,-1.188735992,0.303125565
230216,143,525.1,182,23,6,grp1_003,8,100,100,0.416224434,0.465891126,98.26819197,119.6696529,57.65898129,0.098483937,-0.262178541,1.218623464,2.089394133,0.58509086,0.870770669,0.041118826,0.133651453,80.69662558,1037,955,0.079074253,0.271158591,0.165802404,0.020551547,0.049242118,0.857546791,0.641007509,0.473161877,0.387054545,0.179222213,0.189204238,0.996052524,3.235523356,0.410709405,0.23985025,0.691054571,4.497231554,0.359170678,3.864674332,13.24939196,1.632557222,5.497231554,2.402056653,3892.295197,5144.972968,23658.17922,0.71564683,0.83014547,1.073450634,1.431241363,1.905339616,0.640698759,3.593081277,6.08107388,4.593081277,-1.487992603,0.333532646,0.469922435,0.507535583,98.06921164,120.5315495,56.366694,0.103131695,-0.27189911,1.230114793,2.153833894,0.572968877,0.923719101,0.048516449,0.138685663,81.00313659,260,260,0,0.308179736,0.182451333,0.021098327,0.052623637,0.871787728,0.68043816,0.519131142,0.431845337,0.201366937,0.210830146,1.173008069,3.445494465,0.427558562,0.256145302,0.708284907,4.859461822,0.381607763,4.170334496,14.62248091,1.689127326,5.859461822,2.495301547,3864.362888,5130.650934,24161.69326,0.723003864,0.838679669,1.084486346,1.445955862,1.949375411,0.648177735,3.710124071,6.263260868,4.710124071,-1.553136797,0.367096021
230216,144,525.1,190,24,3,grp1_014,19,100,100,0.398476683,0.497527108,103.54825,124.7713033,61.37165011,0.093324805,-0.258107904,1.206215701,2.055681372,0.590844139,0.849465671,0.038171542,0.127160262,80.05927906,1035,607,0.41352657,0.298230452,0.18207205,0.023638115,0.055025246,0.852477547,0.659204878,0.499779431,0.414584489,0.188098466,0.197308643,1.039088973,3.159273133,0.398416157,0.242252044,0.688687418,4.448943057,0.361153233,3.808663651,12.74592693,1.640279406,5.448943057,2.333473893,4403.421038,5941.99663,25500.46963,0.705393281,0.818251794,1.058072092,1.410739018,1.846155269,0.62244276,3.323155033,5.840380199,4.323155033,-1.517225166,0.351123871,0.517885388,0.536765591,113.3313561,138.2486296,64.23533779,0.099952456,-0.27986919,1.222315289,2.179512526,0.563405515,0.957197237,0.051725605,0.133746509,80.22538533,259,170,0.343629344,0.341376521,0.212484334,0.026699732,0.065145262,0.855067834,0.690572147,0.543103401,0.459580205,0.192216034,0.1995811,1.255530505,3.190882938,0.418622392,0.233372342,0.680363953,4.285937005,0.350811905,3.675793479,12.93586694,1.610143526,5.285937005,2.444633602,4834.60934,6749.591292,27976.98895,0.706259161,0.819256597,1.059372458,1.412474901,1.848035692,0.612256444,3.174309791,5.841264272,4.174309791,-1.666954481,0.379094228
230216,145,525.1,198,25,6,grp1_002,7,100,100,0.355135294,0.458461484,98.3078055,118.5134241,57.38988146,0.093556434,-0.264856666,1.206623375,2.082601158,0.581977642,0.875977783,0.033225318,0.126920462,79.83044126,1036,530,0.488416988,0.263321022,0.16911912,0.022251287,0.050787143,0.84335667,0.626413677,0.459561523,0.374603993,0.161654524,0.170812052,0.945176371,3.026502171,0.390796376,0.217282644,0.675740176,4.18576294,0.328935521,3.629847157,11.88573787,1.555915783,5.18576294,2.287946783,4069.694112,5389.422387,22752.27843,0.695486853,0.806759922,1.043210769,1.390921678,1.788816942,0.615897227,3.223761244,5.607719464,4.223761244,-1.38395822,0.318955267,0.38076278,0.471612645,100.5114323,120.1416375,61.28699477,0.089146124,-0.243838247,1.195940305,1.97193033,0.608518425,0.775990025,0.033808646,0.123135518,79.97873365,259,151,0.416988417,0.28953344,0.181243385,0.022092454,0.052575012,0.858229795,0.657730861,0.49421732,0.407767528,0.177696031,0.186616432,1.099933023,3.228510838,0.40862548,0.230087274,0.692633318,4.510768261,0.34749829,3.912703264,13.15548955,1.598064998,5.510768261,2.387330358,4075.230862,5447.241573,24165.42075,0.711150344,0.824929719,1.066706604,1.422250258,1.873859957,0.631775003,3.440144161,5.940395327,4.440144161,-1.500251167,0.33538003
230216,146,525.1,206,26,3,grp1_030,35,97.82608696,93.91304348,0.163958578,0.408954058,108.7828287,117.8812816,74.56012741,0.04038108,-0.188850493,1.084280273,1.592147201,0.682917987,0.507866928,0.006784677,0.059870986,72.51816239,1036,0,1,0.193289675,0.129346134,0.02915918,0.045670761,0.735824377,0.49601855,0.339882089,0.268056413,0.127326678,0.137542397,0.380845574,2.046907598,0.221801196,0.197458947,0.6162025,3.242662453,0.286099468,2.74927606,6.719516969,1.493386393,4.242662453,1.575985066,4620.470929,5146.258706,16792.9399,0.565653984,0.656153704,0.848461103,1.131254976,1.223661008,0.528101473,2.268437216,3.653793249,3.268437216,-0.385356033,0.231620789,0.200151107,0.420531324,109.1792707,120.3275554,72.66195088,0.048662686,-0.20171128,1.102355311,1.660737039,0.664540578,0.558381727,0.009794762,0.071090143,74.00508817,259,0,1,0.220372812,0.144394147,0.028776398,0.048555297,0.768862773,0.542848438,0.383407681,0.306637912,0.142952299,0.15302375,0.48882282,2.268678432,0.25624826,0.208322417,0.6388782,3.54940782,0.304779646,3.022394376,7.703208528,1.527013444,4.54940782,1.691704904,4603.683148,5252.41453,18590.20356,0.601159231,0.697339876,0.901719324,1.202266403,1.351189896,0.557486937,2.538429379,4.040642769,3.538429379,-0.50221339,0.252876675
230216,147,525.1,214,27,6,grp1_154,159,100,100,0.357138154,0.45948484,111.5517182,130.1133103,69.46015932,0.07724611,-0.234972507,1.167648998,1.889910711,0.620146082,0.722261714,0.027594932,0.107995091,78.3208934,1035,9,0.991304348,0.260446372,0.176163346,0.026239904,0.057062612,0.815028699,0.606117416,0.445323004,0.363330542,0.14350217,0.151492544,0.864715489,2.709985285,0.37050753,0.191919627,0.638927584,3.576639975,0.292080062,3.09995721,10.05840228,1.476682766,4.576639975,2.185793015,4625.721387,6018.945535,21972.09843,0.650035364,0.754036469,0.975034646,1.300021664,1.563995162,0.567783745,2.651743778,4.772236687,3.651743778,-1.120492909,0.298764429,0.369924549,0.463422325,111.4799338,130.0082435,69.89583521,0.077352304,-0.232169409,1.168115735,1.882036026,0.624122768,0.713920291,0.028585153,0.1082139,78.4101838,262,9,0.965648855,0.293342804,0.191495213,0.025303512,0.059684987,0.841148872,0.649454071,0.491018676,0.406468685,0.164266919,0.172136568,1.060865297,2.990014928,0.404576095,0.210005792,0.661961901,3.930185085,0.319398461,3.397639474,11.63831986,1.532545611,4.930185085,2.360300219,4447.156103,5979.825044,23440.20688,0.680323899,0.78917119,1.020467532,1.360598956,1.706448784,0.592731169,2.922939258,5.284971981,3.922939258,-1.362032724,0.315280708
